,state,year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
658,Iowa,2004,1601788,4.5,2905637,304598,10.5,668632,87899,13.1,482261,53683,11.1,179370,29236,16.3,42865
659,Iowa,2005,1629764,4.3,2853598,308713,10.8,657621,91700,13.9,476685,57449,12.1,177651,30954,17.4,43610
660,Iowa,2006,1657584,3.7,2878433,315973,11,696074,96323,13.8,502995,59918,11.9,188416,31958,17,44560
661,Iowa,2007,1660677,3.7,2881771,316303,11,695509,95200,13.7,500413,58426,11.7,190977,32798,17.2,47324
662,Iowa,2008,1679293,4.2,2899767,331057,11.4,700634,99569,14.2,498284,59823,12,197143,35072,17.8,49007
663,Iowa,2009,1687411,6.4,2905377,342309,11.8,701002,109384,15.6,495294,64558,13,200099,40160,20.1,48065
664,Iowa,2010,1678281,6,2950202,368965,12.5,712652,115731,16.2,511131,72763,14.2,197934,39502,20,48031
665,Iowa,2011,1662376,5.5,2963596,376300,12.7,710854,121250,17.1,512079,78963,15.4,195692,39198,20,49545
666,Iowa,2012,1653141,5,2974222,377110,12.7,710390,114105,16.1,514519,73339,14.3,193065,37956,19.7,50997
667,Iowa,2013,1674190,4.7,2991661,377037,12.6,712692,114304,16,516865,77634,15,191326,32564,17,52286
668,Iowa,2014,1700756,4.2,3004852,368678,12.3,710872,110382,15.5,516120,74948,14.5,191272,31946,16.7,53816
669,Iowa,2015,1701317,3.8,3021824,366453,12.1,714884,106192,14.9,518932,71253,13.7,192728,31492,16.3,54843
670,Iowa,2016,1696113,3.6,3031272,354429,11.7,715118,104340,14.6,517681,67487,13,194522,33771,17.4,56354
671,Iowa,2017,1678549,3.1,3031272,354429,11.7,715118,104340,14.6,517681,67487,13,194522,33771,17.4,56354
672,Kansas,1976,1071376,4.2,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
673,Kansas,1977,1105749,3.9,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
674,Kansas,1978,1139699,3.1,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
675,Kansas,1979,1169991,3.2,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
676,Kansas,1980,1187425,4.4,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
677,Kansas,1981,1187080,4.3,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
678,Kansas,1982,1193568,6.3,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
679,Kansas,1983,1188919,5.9,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
680,Kansas,1984,1203358,4.9,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
681,Kansas,1985,1228017,5.1,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
682,Kansas,1986,1241711,5.3,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
683,Kansas,1987,1262821,4.8,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
684,Kansas,1988,1276496,4.5,2702804.5,297733,11.5,700097.5,105136,15.4,505225,67810,13.4,190730.5,36240,18.7,42104
685,Kansas,1989,1284372,4.2,2702804.5,262486,10.8,700097.5,105136,15.7,505225,64214,13.7,190730.5,35207,18.1,26924
686,Kansas,1990,1272519,4.3,2702804.5,273927.75,11.15,700097.5,108135.5,15.95,505225,66505.75,13.95,190730.5,36240,18.725,27579
687,Kansas,1991,1279949,4.4,2702804.5,285369.5,11.5,700097.5,111135,16.2,505225,68797.5,14.2,190730.5,37273,19.35,28234
688,Kansas,1992,1308836,4.5,2702804.5,296811.25,11.85,700097.5,114134.5,16.45,505225,71089.25,14.45,190730.5,38306,19.975,28889
689,Kansas,1993,1333092,5,2702804.5,308253,12.2,700097.5,117134,16.7,505225,73381,14.7,190730.5,39339,20.6,29544
690,Kansas,1994,1348851,4.9,2702804.5,294612,11.6,700097.5,110854,15.8,505225,69690,13.85,190730.5,36316.5,19.3,30829
691,Kansas,1995,1349748,4.4,2702804.5,280971,11,700097.5,104574,14.9,505225,65999,13,190730.5,33294,18,32114
692,Kansas,1996,1358124,4.3,2702804.5,277256,10.8,700097.5,100894,14.3,505225,62458,12.2,190730.5,32673,17.7,33610
693,Kansas,1997,1381702,3.8,2702804.5,283038,10.9,700097.5,109324,15.4,505225,71575,14.2,190730.5,30503,16.4,36488
694,Kansas,1998,1416392,3.5,2627795,274974,10.5,714563,102867,14.4,512741,68613,13.4,190172,28662,15.1,38553
695,Kansas,1999,1425599,3.3,2629867,269204,10.2,707489,101234,14.3,514839,64738,12.6,188761,31854,16.9,39726
696,Kansas,2000,1406580,3.6,2635312,235087,8.9,695254,82619,11.9,502525,50388,10,184294,27451,14.9,41150
697,Kansas,2001,1390620,4.2,2641329,252134,9.5,689535,87487,12.7,498342,53755,10.8,182759,28399,15.5,42081
698,Kansas,2002,1413014,5.1,2665684,265673,10,693739,84181,12.1,501640,52453,10.5,186148,28767,15.5,42104
699,Kansas,2003,1437027,5.5,2671994,278163,10.4,681328,93896,13.8,488407,55419,11.3,185383,33991,18.3,43113
700,Kansas,2004,1463707,5.5,2684155,297733,11.1,673695,98641,14.6,476666,59392,12.5,187083,35005,18.7,41664
701,Kansas,2005,1465640,5,2651105,310666,11.7,660150,100253,15.2,472167,60203,12.8,183894,36789,20,42861
702,Kansas,2006,1467095,4.4,2679947,327103,12.2,685037,105191,15.4,489323,64427,13.2,191289,36901,19.3,45369
703,Kansas,2007,1483458,4.2,2688964,301826,11.2,682056,100242,14.7,483941,61149,12.6,192761,34510,17.9,47341
704,Kansas,2008,1499676,4.6,2716645,307804,11.3,687997,100146,14.6,486254,59842,12.3,197609,36417,18.4,50174
705,Kansas,2009,1518207,6.9,2732646,359692,13.2,691551,118187,17.1,487475,71850,14.7,200586,43084,21.5,47709
706,Kansas,2010,1500764,7.1,2775358,374677,13.5,714397,129009,18.1,508829,81077,15.9,201917,44653,22.1,47888
707,Kansas,2011,1491087,6.5,2786839,383859,13.8,710722,133478,18.8,507925,82311,16.2,199241,47727,24,48844
708,Kansas,2012,1485220,5.7,2802171,392095,14,711813,135261,19,508674,87594,17.2,199388,44479,22.3,50140
709,Kansas,2013,1485917,5.3,2811674,391718,13.9,713209,131251,18.4,512053,84325,16.5,197471,43706,22.1,50892
710,Kansas,2014,1491710,4.5,2821429,381506,13.5,711445,125562,17.6,510605,83873,16.4,197242,38604,19.6,52392
711,Kansas,2015,1489829,4.2,2830955,366069,12.9,710104,119994,16.9,512077,78192,15.3,194049,38465,19.8,53802
712,Kansas,2016,1485336,4,2825887,343773,12.2,704941,100996,14.3,511928,67810,13.2,189959,30377,16,54828
713,Kansas,2017,1478783,3.6,2825887,343773,12.2,704941,100996,14.3,511928,67810,13.2,189959,30377,16,54828
714,Kentucky,1976,1494225,5.4,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
715,Kentucky,1977,1536657,4.8,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
716,Kentucky,1978,1583514,5.1,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
717,Kentucky,1979,1616350,5.5,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
718,Kentucky,1980,1658824,8,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
719,Kentucky,1981,1665577,8.6,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
720,Kentucky,1982,1683086,10.8,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
721,Kentucky,1983,1702034,11.4,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
722,Kentucky,1984,1704246,9.3,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
723,Kentucky,1985,1694398,9.2,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
724,Kentucky,1986,1693468,9.4,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
725,Kentucky,1987,1692290,8.5,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
726,Kentucky,1988,1712328,7.6,4137739.5,694866,17.825,987273,241231,24.9,710538.5,164086,23,268305.5,75486,27.9,36663
727,Kentucky,1989,1736251,6.4,4137739.5,627037,17.2,987273,240559,24.9,710538.5,159227,22.9,268305.5,74006,28.6,23392
728,Kentucky,1990,1754358,6,4137739.5,657279.5,17.825,987273,249838.75,25.7,710538.5,164815.5,23.6,268305.5,77420.75,29.575,23849.5
729,Kentucky,1991,1762723,7.3,4137739.5,687522,18.45,987273,259118.5,26.5,710538.5,170404,24.3,268305.5,80835.5,30.55,24307
730,Kentucky,1992,1778852,6.9,4137739.5,717764.5,19.075,987273,268398.25,27.3,710538.5,175992.5,25,268305.5,84250.25,31.525,24764.5
731,Kentucky,1993,1803302,6.2,4137739.5,748007,19.7,987273,277678,28.1,710538.5,181581,25.7,268305.5,87665,32.5,25222
732,Kentucky,1994,1826236,5.4,4137739.5,718572.5,18.8,987273,266614,27.05,710538.5,174353.5,24.65,268305.5,84313.5,31.45,27075.5
733,Kentucky,1995,1855545,5.4,4137739.5,689138,17.9,987273,255550,26,710538.5,167126,23.6,268305.5,80962,30.4,28929
734,Kentucky,1996,1874089,5.5,4137739.5,677953,17.5,987273,252096,25.5,710538.5,169550,23.7,268305.5,75101,27.9,30630
735,Kentucky,1997,1916745,5.3,4137739.5,624219,16,987273,229043,23.1,710538.5,153703,21.7,268305.5,67054,25,31730
736,Kentucky,1998,1932757,4.6,3937364,603038,15.3,991309,210639,21.2,718582,138021,19.2,268778,67304,25,33955
737,Kentucky,1999,1959402,4.5,3953958,566549,14.3,978659,198106,20.2,713194,130146,18.2,256247,62009,24.2,33732
738,Kentucky,2000,1965688,4.2,3972382,550332,13.9,945008,182746,19.3,680818,118516,17.4,256461,58256,22.7,35150
739,Kentucky,2001,1958409,5.2,3992816,585302,14.7,980788,194528,19.8,705175,126115,17.9,263872,61944,23.5,35977
740,Kentucky,2002,1944020,5.7,4029598,596255,14.8,983995,208030,21.1,701801,133588,19,265323,67907,25.6,35875
741,Kentucky,2003,1960045,6.1,4054326,606513,15,974064,205809,21.1,692137,138101,20,262078,61580,23.5,36663
742,Kentucky,2004,1963875,5.4,4088112,668241,16.3,978276,217368,22.2,692226,135287,19.5,268681,70382,26.2,37046
743,Kentucky,2005,1999777,5.9,4042791,684138,16.9,959196,220222,23,688295,146404,21.3,265770,68859,25.9,37377
744,Kentucky,2006,2029231,5.7,4087460,694866,17,979657,226101,23.1,703092,147717,21,269973,72114,26.7,39318
745,Kentucky,2007,2032082,5.4,4120526,706947,17.2,981690,231398,23.6,701804,149095,21.2,272533,75890,27.8,40299
746,Kentucky,2008,2030738,6.4,4154953,716951,17.3,992284,232097,23.4,706141,147795,20.9,279295,78680,28.2,41489
747,Kentucky,2009,2060162,10.3,4187651,771876,18.4,994369,251684,25.3,708020,162544,23,281227,84400,30,40061
748,Kentucky,2010,2054375,10.2,4215618,796208,18.9,1001560,261696,26.1,720109,171016,23.7,275332,85526,31.1,40089
749,Kentucky,2011,2056410,9.4,4238365,809764,19.1,999754,272115,27.2,718042,179847,25,275386,86781,31.5,41141
750,Kentucky,2012,2059127,8.2,4247112,821067,19.3,994720,263744,26.5,718292,176603,24.6,272272,83057,30.5,41717
751,Kentucky,2013,2055442,8,4266545,803044,18.8,994801,253390,25.5,722537,171420,23.7,267674,77366,28.9,43307
752,Kentucky,2014,2003842,6.5,4275418,812803,19,988287,256368,25.9,714255,171281,24,267930,79636,29.7,42914
753,Kentucky,2015,1976967,5.3,4290011,786345,18.3,988644,250180,25.3,713167,169618,23.8,270125,75486,27.9,45178
754,Kentucky,2016,2012279,5.1,4298981,782779,18.2,987273,241231,24.4,713057,164086,23,266948,70987,26.6,46610
755,Kentucky,2017,2052368,4.9,4298981,782779,18.2,987273,241231,24.4,713057,164086,23,266948,70987,26.6,46610
756,Louisiana,1976,1527236,6.7,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
757,Louisiana,1977,1599156,7.1,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
758,Louisiana,1978,1668701,6.8,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
759,Louisiana,1979,1726798,6.6,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
760,Louisiana,1980,1786701,6.9,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
761,Louisiana,1981,1854541,8.4,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
762,Louisiana,1982,1867571,10.3,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
763,Louisiana,1983,1908753,11.5,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
764,Louisiana,1984,1951326,10.1,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
765,Louisiana,1985,1985981,11.6,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
766,Louisiana,1986,1979030,12.8,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
767,Louisiana,1987,1948253,12.1,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
768,Louisiana,1988,1920896,10.8,4399690.5,885846,19.9,1101423.5,313731,28.2,790221.5,214016,26.7,308637.5,96336,31.6,33792
769,Louisiana,1989,1881536,8,4399690.5,933647,22.4,1101423.5,397760,32,790221.5,269597,30.5,308637.5,121649,35.2,22857
770,Louisiana,1990,1869848,6.2,4399690.5,955578.5,22.775,1101423.5,403128.5,32.325,790221.5,271438,30.525,308637.5,123344,35.725,23452.5
771,Louisiana,1991,1907456,7.3,4399690.5,977510,23.15,1101423.5,408497,32.65,790221.5,273279,30.55,308637.5,125039,36.25,24048
772,Louisiana,1992,1921822,8,4399690.5,999441.5,23.525,1101423.5,413865.5,32.975,790221.5,275120,30.575,308637.5,126734,36.775,24643.5
773,Louisiana,1993,1897952,7.6,4399690.5,1021373,23.9,1101423.5,419234,33.3,790221.5,276961,30.6,308637.5,128429,37.3,25239
774,Louisiana,1994,1943086,7.8,4399690.5,966943,22.55,1101423.5,403708,32.3,790221.5,266714.5,29.65,308637.5,125192.5,36.95,26252
775,Louisiana,1995,1959012,7,4399690.5,912513,21.2,1101423.5,388182,31.3,790221.5,256468,28.7,308637.5,121956,36.6,27265
776,Louisiana,1996,1989219,6.6,4399690.5,894633,20.7,1101423.5,369254,29.9,790221.5,246088,27.9,308637.5,113033,34.6,28921
777,Louisiana,1997,2021240,6,4399690.5,793472,18.4,1101423.5,316991,26,790221.5,214927,24.5,308637.5,93178,28.5,30466
778,Louisiana,1998,2048904,5.7,4331140,790323,18.2,1212752,312008,25.7,887508,213445,24,322164,92424,28.7,30894
779,Louisiana,1999,2039045,5.1,4366082,800648,18.3,1212890,320134,26.4,883781,220910,25,317294,91727,28.9,31904
780,Louisiana,2000,2037075,5.3,4343637,753254,17.3,1183737,289137,24.4,866556,194501,22.4,315701,89206,28.3,32124
781,Louisiana,2001,2028302,5.7,4343561,796870,18.3,1166313,298016,25.6,851649,198193,23.3,308751,93768,30.4,32959
782,Louisiana,2002,2004222,6.1,4394275,797255,18.1,1178564,313731,26.6,842969,201846,23.9,323325,103916,32.1,33536
783,Louisiana,2003,2018324,6.4,4405106,796574,18.1,1165051,309726,26.6,831621,207871,25,319453,96336,30.2,33792
784,Louisiana,2004,2037176,5.9,4417176,849180,19.2,1149163,314522,27.4,814574,201957,24.8,320782,101976,31.8,35216
785,Louisiana,2005,2069403,7.2,4372930,882641,20.2,1125911,329036,29.2,800841,220555,27.5,318256,102712,32.3,36547
786,Louisiana,2006,1988513,4.5,4165322,808319,19.4,1074348,302938,28.2,773207,204197,26.4,296334,94159,31.8,39122
787,Louisiana,2007,2030434,4.3,4166740,783922,18.8,1060343,285425,26.9,761708,191094,25.1,293136,89242,30.4,40866
788,Louisiana,2008,2084835,4.9,4290035,755150,17.6,1094242,274238,25.1,784718,179507,22.9,304568,90216,29.6,43635
789,Louisiana,2009,2064768,6.8,4367639,769001,17.6,1106833,274805,24.8,790544,180638,22.8,313671,91417,29.1,42460
790,Louisiana,2010,2086076,8,4413869,831512,18.8,1100581,302056,27.4,788832,197278,25,308385,101442,32.9,42510
791,Louisiana,2011,2073217,7.8,4445402,910266,20.5,1102175,317946,28.8,787849,214049,27.2,310487,100423,32.3,41804
792,Louisiana,2012,2080280,7.1,4471146,900395,20.1,1100672,315185,28.6,788482,214695,27.2,308524,97087,31.5,42998
793,Louisiana,2013,2101416,6.7,4494987,897284,20,1097099,311059,28.4,789015,212904,27,303097,93475,30.8,44234
794,Louisiana,2014,2153613,6.4,4518537,898902,19.9,1097124,307469,28,790147,207577,26.3,302769,95627,31.6,44680
795,Louisiana,2015,2162410,6.3,4541708,885846,19.5,1100207,309187,28.1,790296,211026,26.7,305589,94525,30.9,45829
796,Louisiana,2016,2125934,6,4546072,911970,20.1,1093194,310392,28.4,785295,214016,27.3,303224,91982,30.3,45374
797,Louisiana,2017,2112320,5.1,4546072,911970,20.1,1093194,310392,28.4,785295,214016,27.3,303224,91982,30.3,45374
798,Maine,1976,477001,8.7,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
799,Maine,1977,479869,8.3,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
800,Maine,1978,483755,6.4,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
801,Maine,1979,497657,6.8,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
802,Maine,1980,505963,7.6,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
803,Maine,1981,509975,7.4,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
804,Maine,1982,518584,8.4,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
805,Maine,1983,535851,8.3,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
806,Maine,1984,547680,6.2,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
807,Maine,1985,551978,5.5,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
808,Maine,1986,562749,5.3,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
809,Maine,1987,584840,4.4,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
810,Maine,1988,598659,3.6,1288653.5,157180,12.3,267988,46349,16.7,199300,29548,14.5,66470,13754,20,39212
811,Maine,1989,614540,4,1288653.5,129011,10.7,267988,48453,15.6,199300,28900,13.2,66470,17497,19.8,26777
812,Maine,1990,633069,5.3,1288653.5,139111.25,11.45,267988,51429.25,16.55,199300,31422.25,14.225,66470,17820,20.75,27265.75
813,Maine,1991,645139,7.5,1288653.5,149211.5,12.2,267988,54405.5,17.5,199300,33944.5,15.25,66470,18143,21.7,27754.5
814,Maine,1992,644489,7.3,1288653.5,159311.75,12.95,267988,57381.75,18.45,199300,36466.75,16.275,66470,18466,22.65,28243.25
815,Maine,1993,628854,7.3,1288653.5,169412,13.7,267988,60358,19.4,199300,38989,17.3,66470,18789,23.6,28732
816,Maine,1994,621684,7,1288653.5,161062.5,13,267988,55060,17.8,199300,35690,15.9,66470,16271.5,21.15,29960.5
817,Maine,1995,637534,6,1288653.5,152713,12.3,267988,49762,16.2,199300,32391,14.5,66470,13754,18.7,31189
818,Maine,1996,656737,5.2,1288653.5,148529,12,267988,51170,17,199300,32984,15.1,66470,14700,21,33002
819,Maine,1997,656709,5.1,1288653.5,132809,10.7,267988,44122,14.9,199300,29216,13.4,66470,12437,18.1,33140
820,Maine,1998,653210,4.5,1245624,128682,10.3,294553,41750,14.2,219748,26933,12.3,69175,12395,17.9,35560
821,Maine,1999,668497,4,1259692,133122,10.6,298460,44205,14.8,223503,30301,13.6,68767,11253,16.4,36902
822,Maine,2000,678164,3.4,1262256,124727,9.9,282902,36540,12.9,210662,22630,10.7,65803,11537,17.5,37589
823,Maine,2001,674319,3.8,1272819,129604,10.2,288390,37015,12.8,213001,23769,11.2,67197,10919,16.2,38036
824,Maine,2002,675232,4.3,1285367,140902,11,283316,40270,14.2,209562,26308,12.6,66453,12122,18.2,37963
825,Maine,2003,683535,5,1294057,138127,10.7,279533,39861,14.3,205857,25025,12.2,66487,12494,18.8,39212
826,Maine,2004,686000,4.6,1298360,148802,11.5,274531,39342,14.3,200585,23769,11.8,66823,12266,18.4,41287
827,Maine,2005,697153,4.9,1275752,157180,12.3,267904,44682,16.7,198822,28864,14.5,65867,13162,20,42648
828,Maine,2006,701541,4.6,1285623,163293,12.7,274483,46379,16.9,202427,29043,14.3,68923,14748,21.4,43472
829,Maine,2007,700468,4.7,1281427,155764,12.2,273664,43052,15.7,202328,27487,13.6,69360,13490,19.4,45832
830,Maine,2008,701646,5.5,1278883,161170,12.6,267124,43943,16.5,196187,27036,13.8,69294,15077,21.8,46419
831,Maine,2009,696219,8.1,1281298,161504,12.6,264290,46349,17.5,194567,30185,15.5,68268,14626,21.4,45708
832,Maine,2010,695182,8.1,1293005,169076,13.1,268072,48734,18.2,199778,31620,15.8,67131,15752,23.5,45882
833,Maine,2011,699281,7.9,1291684,183723,14.2,261620,50579,19.3,194120,32849,16.9,65536,15848,24.2,46160
834,Maine,2012,702636,7.5,1293457,186484,14.4,259078,51386,19.8,192385,33943,17.6,64988,15902,24.5,46856
835,Maine,2013,705417,6.6,1293815,181386,14,255840,46645,18.2,189897,31174,16.4,63465,13429,21.2,47095
836,Maine,2014,696298,5.6,1293998,181737,14,251940,47862,19,187370,31873,17,63208,14555,23,49381
837,Maine,2015,683369,4.4,1292986,171266,13.2,249203,43683,17.5,184516,29548,16,62388,12196,19.5,51419
838,Maine,2016,692154,3.8,1295968,159523,12.3,248229,41428,16.7,183856,28137,15.3,62679,11695,18.7,52926
839,Maine,2017,700099,3.3,1295968,159523,12.3,248229,41428,16.7,183856,28137,15.3,62679,11695,18.7,52926
840,Maryland,1976,1916398,6.6,5498425,484987,9.5,1331508.5,172868,13.1,964429,108686,12.2,359558.5,51752,14.3,54302
841,Maryland,1977,1973483,6.3,5498425,484987,9.5,1331508.5,172868,13.1,964429,108686,12.2,359558.5,51752,14.3,54302
842,Maryland,1978,2044558,5.5,5498425,484987,9.5,1331508.5,172868,13.1,964429,108686,12.2,359558.5,51752,14.3,54302
843,Maryland,1979,2111836,5.8,5498425,484987,9.5,1331508.5,172868,13.1,964429,108686,12.2,359558.5,51752,14.3,54302
